run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,caching,est_cost_usd,cost_estimated,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
hev-4_wm-stagehand-v4_83a245a2-385e-4d44-9192-995f8b66322a,hev-4,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,33.652,23.219,2.001,8.432,2,4,130,182,3469,enabled,0.0041607,,0,0,false,0,none,none,,,2026-08-13T18:37:21.128Z
hev-10_wm-stagehand-v4_774eb229-3e27-4b86-8cb2-3720a9f4ceed,hev-10,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,30.130,23.841,1.647,4.642,2,5,136,53,2970,enabled,0.0031215,,0,0,false,0,none,none,,,2026-08-13T18:37:51.303Z
hev-10_wm-stagehand-v4_037c68da-a795-438f-b2c4-57a2b877d052,hev-10,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,29.304,22.673,2.214,4.417,2,4,136,53,3244,enabled,0.0021761999999999997,,0,0,false,0,none,none,,,2026-08-13T18:38:20.644Z
hev-10_wm-stagehand-v4_e2b5d5fb-3858-4e0f-9504-0c7e8490db54,hev-10,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,31.619,24.381,2.420,4.818,2,4,136,53,3244,enabled,0.0021761999999999997,,0,0,false,0,none,none,,,2026-08-13T18:38:52.331Z
hev-5_wm-stagehand-v4_d45b2f3c-bce3-4e6c-90cb-bf90663a5e05,hev-5,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,39.801,27.709,6.906,5.186,2,4,135,53,2970,enabled,0.003726,,0,0,false,0,none,none,,,2026-08-13T18:39:32.192Z
hev-5_wm-stagehand-v4_e31f513c-fcba-42f4-83a5-f4a134483485,hev-5,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,29.287,22.243,2.203,4.840,2,5,135,53,3406,enabled,0.0022218000000000003,,0,0,false,0,none,none,,,2026-08-13T18:40:01.549Z
hev-5_wm-stagehand-v4_c530c53d-3c2c-4094-b91d-45cb74bafa0e,hev-5,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,31.518,22.934,1.920,6.664,2,4,135,60,2970,enabled,0.003846,,0,0,false,0,none,none,,,2026-08-13T18:40:33.115Z
hev-6_wm-stagehand-v4_0896e1f9-e5ed-4b14-aea5-71e4226987ab,hev-6,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,30.686,22.332,1.995,6.359,2,4,154,131,2970,enabled,0.0051405,,0,0,false,0,none,none,,,2026-08-13T18:41:03.851Z
hev-6_wm-stagehand-v4_0c9bce5d-e5fb-4594-8ccb-117ea48a80ae,hev-6,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,32.365,23.498,2.023,6.844,2,4,154,137,3456,enabled,0.0035538,,0,0,false,0,none,none,,,2026-08-13T18:41:36.265Z
hev-6_wm-stagehand-v4_8e0400e4-463f-4c8e-9ae1-32c47fdcd6e3,hev-6,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,31.095,23.170,2.107,5.818,2,4,154,130,2970,enabled,0.00512175,,0,0,false,0,none,none,,,2026-08-13T18:42:07.408Z
hev-7_wm-stagehand-v4_e16ee6a4-20d6-4e74-aa74-2c5166e20f3d,hev-7,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,43.861,23.103,2.047,18.711,4,9,157,590,4422,enabled,0.0189801,,0,0,false,0,none,none,,,2026-08-13T18:42:51.540Z
hev-7_wm-stagehand-v4_4e64f202-2462-4476-8ed3-46a97bd01e56,hev-7,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,46.624,23.139,1.718,21.767,4,9,157,639,4431,enabled,0.01976655,,0,0,false,0,none,none,,,2026-08-13T18:43:38.432Z
hev-7_wm-stagehand-v4_ecb71ee9-78b1-4276-b291-028b3f657ca6,hev-7,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,45.495,22.940,2.165,20.390,4,9,157,627,4920,enabled,0.01788825,,0,0,false,0,none,none,,,2026-08-13T18:44:24.199Z
hev-8_wm-stagehand-v4_835f7387-56be-46b6-a110-9eec1fbaf6c2,hev-8,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,44.657,22.322,1.176,21.159,4,9,2208,605,0,enabled,0.02006775,,0,0,false,0,none,none,,,2026-08-13T18:45:08.910Z
hev-8_wm-stagehand-v4_f7572dc0-ae10-424b-90a1-bcbe549d9a8b,hev-8,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,47.112,23.400,1.329,22.383,4,9,2210,621,0,enabled,0.0203175,,0,0,false,0,none,none,,,2026-08-13T18:45:56.079Z
hev-8_wm-stagehand-v4_1ffdcea5-f017-444f-8914-2f5712611578,hev-8,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,44.994,22.963,1.413,20.617,4,9,2210,601,1166,enabled,0.0159948,,0,0,false,0,none,none,,,2026-08-13T18:46:41.125Z
hev-9_wm-stagehand-v4_5721de33-598e-4c58-a7ab-42c154018d89,hev-9,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,42.041,23.388,2.071,16.583,3,7,172,515,2531,enabled,0.0140103,,0,0,false,0,none,none,,,2026-08-13T18:47:23.451Z
hev-9_wm-stagehand-v4_3e118341-41c3-4bde-ae77-53d68fd200eb,hev-9,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,40.403,22.742,2.029,15.632,3,7,172,531,2537,enabled,0.01429335,,0,0,false,0,none,none,,,2026-08-13T18:48:04.119Z
hev-9_wm-stagehand-v4_85683e27-a629-47d9-b9b7-01c9bcd0c43f,hev-9,wm-stagehand-v4,claude-sonnet-4-6,stagehand@4.0.0+native-webmcp,hi-events,http://127.0.0.1:3222,true,,41.783,22.473,2.106,17.204,3,7,172,546,2538,enabled,0.0145674,,0,0,false,0,none,none,,,2026-08-13T18:48:46.169Z
